StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,sex,age,ethnicity,formal education,income,Q1.7,Q1.7_8_TEXT,Q1.9,Q2.1,Q3.1,Q4.1,Q5.1,Q6.1,Q7.1,Q8.1,Q9.1,Q10.1,Q11.1,Q12.1,Q13.1,Q14.1,Q15.1,Q16.1,Q17.1,Q18.1,Q19.1,Q20.1,Q21.1,Q22.1,Q23.1,Q24.1,Q25.1,Q26.1,Q27.1,Q28.1,Q29.1,Q30.1,Q31.1,Q32.1,Q33.1,Q34.1,Q35.1,Q36.1,Q37.1,Q38.1,Q39.1,Q40.1,Q41.1,Q42.1,Q43.1,Q44.1,Q45.1,Q46.1,Q47.1,Q48.1,Q49.1,Q50.1,Q51.1,Q52.1,Q53.1,Q54.1,Q55.1,Q56.1,Q57.1,Q58.1,Q59.1,Q60.1,Q61.1,Q62.1,Q63.1,Q64.1,Q65.1,Q66.1,Q67.1,Q68.1,Q69.1,Q70.1,Q71.1,Q72.1,Q73.1,Q74.1,Q75.1,Q76.1,Q77.1,Q78.1,Q79.1,Q80.1,Q81.1,Q82.1,Q83.1,Q84.1,Q85.1,Q86.1,Q87.1,Q88.1,Q89.1,Q90.1,Q91.1,Q92.1,Q93.1,Q94.1,Q95.1,Q96.1,Q97.1,Q98.1,Q99.1,Q100.1,Q101.1,Q102.1,Q103.1,Q104.1,Q105.1,Q106.1,Q107.1,Q108.1,Q109.1,Q110.1,Q111.1,Q112.1,Q113.1,Q114.1,Q115.1,Q116.1,Q117.1,Q118.1,Q119.1,Q120.1,Q121.1,Q122.1,Q123.1,Q124.1,Q125.1,Q126.1,Q127.1,Q128.1,Q129.1,Q130.1,Q131.1,Q132.1,Q133.1,Q134.1,Q135.1,Q136.1,Q137.1,Q138.1,Q139.1,Q140.1,Q141.1,Q142.1,Q143.1,Q144.1,Q145.1,Q146.1,Q147.1,Q148.1,Q149.1,Q150.1,Q151.1,Q152.1,Q153.1,Q154.1,Q155.1,Q156.1,Q157.1,Q158.1,Q159.1,Q160.1,Q161.1,Q162.1,Q163.1,Q164.1,Q165.1,Q166.1,Q167.1,Q168.1,Q169.1,Q170.1,Q171.1,Q172.1,Q173.1,Q174.1,Q175.1,Q176.1,Q177.1,Q178.1,Q179.1,Q180.1,Q181.1,Q182.1,Q183.1,Q184.1,Q185.1,Q186.1,Q187.1,Q188.1,Q189.1,Q190.1,Q191.1,Q192.1,Q193.1,Q194.1,Q195.1,random
2021-12-17 09:12:38,2021-12-17 09:26:26,IP Address,76.86.236.35,100,828,True,2021-12-17 09:26:27,R_2Eae5ZKONzWcwKw,,,,,34.12109375,-117.4362030029296875,anonymous,EN,I consent,Male,33,White or Caucasian,4 year degree,98225,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Anger,Anger,Uncertain,Anger,Anger,Anger,Anger,Uncertain,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Fear,Surprise,Fear,Surprise,Surprise,Sadness,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Uncertain,Happiness,Neutral,Neutral,Sadness,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Happiness,Surprise,Surprise,Happiness,Surprise,Surprise,Surprise,Neutral,Other,Neutral,Other,Neutral,Sadness,Sadness,Uncertain,Neutral,Sadness,Anger,Neutral,Neutral,Anger,Anger,Disgust,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Other,Disgust,Disgust,Disgust,Fear,Sadness,Fear,Neutral,Surprise,Surprise,Fear,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Happiness,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Surprise,Neutral,Fear,Surprise,Surprise,Neutral,Fear,Surprise,Neutral,Other,Happiness,Disgust,Uncertain,Other,Other,Happiness,Sadness,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Other,Anger,Disgust,Disgust,Disgust,Fear,Disgust,Disgust,Uncertain,Fear,Sadness,Fear,Surprise,Surprise,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Neutral,Fear,Sadness,Surprise,Happiness,Neutral,Neutral,Surprise,Surprise,Surprise,Fear,Neutral,Happiness,Uncertain,Other,Anger,Other,Other,Other,6562
2021-12-17 09:17:05,2021-12-17 09:34:23,IP Address,68.179.240.85,100,1037,True,2021-12-17 09:34:23,R_PZpvpFF9hQyJkSl,,,,,35.60650634765625,-92.274200439453125,anonymous,EN,I consent,Female,51,White or Caucasian,2 year degree,150000,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Other,Anger,Anger,Sadness,Anger,Anger,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Anger,Disgust,Disgust,Fear,Fear,Fear,Fear,Fear,Fear,Fear,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Uncertain,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Happiness,Fear,Surprise,Happiness,Surprise,Surprise,Surprise,Neutral,Other,Neutral,Other,Happiness,Disgust,Disgust,Surprise,Uncertain,Anger,Anger,Neutral,Neutral,Disgust,Anger,Disgust,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Fear,Sadness,Fear,Surprise,Fear,Surprise,Fear,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Anger,Sadness,Fear,Sadness,Sadness,Neutral,Anger,Surprise,Neutral,Surprise,Fear,Surprise,Neutral,Fear,Fear,Disgust,Other,Happiness,Neutral,Surprise,Surprise,Surprise,Happiness,Sadness,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Fear,Disgust,Fear,Surprise,Sadness,Sadness,Fear,Surprise,Fear,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Fear,Disgust,Sadness,Sadness,Sadness,Sadness,Neutral,Disgust,Anger,Surprise,Surprise,Surprise,Surprise,Surprise,Fear,Surprise,Fear,Happiness,Happiness,Fear,Other,Disgust,Anger,Disgust,Neutral,4864
2021-12-17 09:08:53,2021-12-17 09:35:42,IP Address,208.195.21.67,100,1608,True,2021-12-17 09:35:42,R_3psZ0GIm4iD2kls,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,I consent,Female,24,White or Caucasian,Master's degree,32746,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Anger,Anger,Anger,Fear,Neutral,Sadness,Neutral,Anger,Disgust,Anger,Fear,Uncertain,Disgust,Happiness,Disgust,Sadness,Fear,Surprise,Fear,Happiness,Fear,Disgust,Fear,Fear,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Sadness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Disgust,Sadness,Happiness,Surprise,Fear,Happiness,Surprise,Surprise,Fear,Surprise,Happiness,Neutral,Uncertain,Happiness,Disgust,Other,Uncertain,Neutral,Sadness,Anger,Neutral,Neutral,Anger,Anger,Neutral,Anger,Anger,Disgust,Neutral,Disgust,Anger,Sadness,Fear,Disgust,Disgust,Sadness,Sadness,Disgust,Fear,Fear,Surprise,Disgust,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Sadness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Sadness,Sadness,Surprise,Neutral,Neutral,Surprise,Neutral,Fear,Fear,Surprise,Neutral,Neutral,Anger,Neutral,Disgust,Happiness,Neutral,Happiness,Sadness,Neutral,Anger,Anger,Neutral,Anger,Anger,Disgust,Anger,Anger,Happiness,Disgust,Neutral,Disgust,Uncertain,Fear,Disgust,Disgust,Neutral,Neutral,Anger,Sadness,Neutral,Other,Fear,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Neutral,Sadness,Sadness,Neutral,Neutral,Neutral,Sadness,Neutral,Happiness,Fear,Surprise,Fear,Happiness,Sadness,Neutral,Neutral,Happiness,Neutral,Neutral,Neutral,Neutral,Uncertain,Sadness,7110
2021-12-17 09:19:23,2021-12-17 09:37:02,IP Address,208.203.208.56,100,1059,True,2021-12-17 09:37:03,R_2TYw7S7vOFVthjj,,,,,39.9844970703125,-75.58599853515625,anonymous,EN,I consent,Male,35,White or Caucasian,4 year degree,74366,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Anger,Uncertain,Happiness,Disgust,Other,Sadness,Happiness,Neutral,Sadness,Surprise,Neutral,Fear,Happiness,Disgust,Anger,Sadness,Anger,Happiness,Other,Uncertain,Neutral,Sadness,Uncertain,Other,Happiness,Disgust,Uncertain,Other,Neutral,Uncertain,Uncertain,Happiness,Disgust,Surprise,Fear,Surprise,Surprise,Disgust,Sadness,Disgust,Surprise,Uncertain,Uncertain,Happiness,Disgust,Other,Disgust,Uncertain,Disgust,Disgust,Anger,Other,Happiness,Surprise,Fear,Sadness,Fear,Sadness,Uncertain,Fear,Happiness,Other,Happiness,Neutral,Happiness,Anger,Happiness,Disgust,Disgust,Surprise,Disgust,Uncertain,Other,Anger,Anger,Happiness,Sadness,Surprise,Sadness,Uncertain,Anger,Uncertain,Disgust,Disgust,Happiness,Uncertain,Fear,Surprise,Sadness,Happiness,Other,Disgust,Anger,Anger,Anger,Disgust,Sadness,Fear,Other,Sadness,Other,Uncertain,Other,Fear,Uncertain,Surprise,Sadness,Fear,Sadness,Fear,Anger,Disgust,Uncertain,Happiness,Other,Fear,Neutral,Happiness,Uncertain,Other,Happiness,Surprise,Other,Uncertain,Uncertain,Sadness,Neutral,Happiness,Neutral,Fear,Happiness,Uncertain,Other,Other,Sadness,Anger,Other,Fear,Neutral,Fear,Uncertain,Happiness,Fear,Other,Happiness,Fear,Anger,Disgust,Anger,Surprise,Other,Neutral,Other,Uncertain,Happiness,Anger,Neutral,Anger,Sadness,Happiness,Surprise,Disgust,Surprise,Other,Surprise,Uncertain,Surprise,Other,Other,Uncertain,Fear,Neutral,Sadness,Surprise,Other,Fear,Neutral,Disgust,Neutral,Fear,Neutral,Disgust,Surprise,Sadness,Surprise,Disgust,Neutral,Disgust,Other,Disgust,Happiness,Disgust,Disgust,Uncertain,8393
2021-12-17 09:06:32,2021-12-17 09:39:00,IP Address,108.41.243.87,100,1948,True,2021-12-17 09:39:01,R_1LzopmYTu1orZw3,,,,,40.671295166015625,-73.8943023681640625,anonymous,EN,I consent,Male,39,Black or African American,High school graduate,70352,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Anger,Anger,Anger,Sadness,Anger,Anger,Disgust,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Uncertain,Disgust,Disgust,Fear,Fear,Sadness,Surprise,Fear,Sadness,Fear,Fear,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Sadness,Neutral,Neutral,Neutral,Anger,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Surprise,Fear,Surprise,Uncertain,Surprise,Surprise,Fear,Surprise,Uncertain,Sadness,Uncertain,Uncertain,Uncertain,Uncertain,Other,Uncertain,Sadness,Anger,Neutral,Neutral,Anger,Anger,Disgust,Anger,Anger,Disgust,Disgust,Disgust,Anger,Disgust,Disgust,Disgust,Anger,Fear,Sadness,Fear,Surprise,Uncertain,Surprise,Other,Sadness,Happiness,Uncertain,Happiness,Happiness,Neutral,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Surprise,Neutral,Fear,Surprise,Surprise,Uncertain,Surprise,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Surprise,Neutral,Sadness,Uncertain,Sadness,Uncertain,Anger,Anger,Sadness,Anger,Anger,Anger,Uncertain,Disgust,Uncertain,Disgust,Disgust,Uncertain,Disgust,Fear,Disgust,Disgust,Surprise,Sadness,Sadness,Surprise,Surprise,Surprise,Surprise,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Uncertain,Uncertain,Sadness,Sadness,Sadness,Neutral,Neutral,Sadness,Surprise,Happiness,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Other,Happiness,Other,Other,Disgust,Uncertain,Other,Neutral,2654
2021-12-17 09:32:21,2021-12-17 09:46:55,IP Address,208.203.208.181,100,873,True,2021-12-17 09:46:55,R_23dVHsAgy2PFF8N,,,,,39.9844970703125,-75.58599853515625,anonymous,EN,I consent,Male,35,White or Caucasian,4 year degree,75211,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Disgust,Happiness,Disgust,Other,Surprise,Fear,Disgust,Disgust,Fear,Disgust,Neutral,Fear,Anger,Anger,Sadness,Neutral,Uncertain,Disgust,Neutral,Uncertain,Fear,Neutral,Uncertain,Happiness,Disgust,Sadness,Surprise,Surprise,Sadness,Surprise,Sadness,Uncertain,Anger,Neutral,Neutral,Surprise,Sadness,Disgust,Happiness,Neutral,Happiness,Sadness,Uncertain,Neutral,Neutral,Anger,Disgust,Happiness,Happiness,Uncertain,Anger,Neutral,Happiness,Anger,Neutral,Other,Happiness,Happiness,Anger,Neutral,Other,Fear,Happiness,Anger,Happiness,Disgust,Anger,Uncertain,Anger,Anger,Fear,Anger,Uncertain,Other,Anger,Disgust,Disgust,Happiness,Fear,Fear,Neutral,Disgust,Surprise,Anger,Fear,Anger,Other,Surprise,Surprise,Happiness,Surprise,Other,Surprise,Fear,Disgust,Surprise,Anger,Anger,Anger,Anger,Anger,Disgust,Happiness,Fear,Sadness,Disgust,Fear,Anger,Sadness,Fear,Disgust,Other,Surprise,Other,Other,Fear,Uncertain,Neutral,Anger,Neutral,Fear,Neutral,Other,Other,Happiness,Surprise,Sadness,Anger,Neutral,Fear,Disgust,Neutral,Sadness,Anger,Disgust,Surprise,Fear,Disgust,Surprise,Other,Happiness,Anger,Uncertain,Neutral,Neutral,Neutral,Neutral,Happiness,Fear,Happiness,Anger,Disgust,Anger,Disgust,Other,Neutral,Neutral,Other,Fear,Happiness,Surprise,Surprise,Other,Surprise,Other,Happiness,Neutral,Surprise,Anger,Surprise,Disgust,Neutral,Disgust,Surprise,Fear,Uncertain,Neutral,Fear,Sadness,Other,Surprise,Fear,Happiness,Surprise,Anger,Other,Other,Fear,Sadness,Happiness,Happiness,Surprise,Sadness,Other,3112
2021-12-17 09:24:59,2021-12-17 09:48:14,IP Address,75.97.235.116,100,1395,True,2021-12-17 09:48:15,R_x5CJBzErAJvylKV,,,,,40.8325042724609375,-75.7014007568359375,anonymous,EN,I consent,Male,35,White or Caucasian,High school graduate,22817,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Anger,Anger,Sadness,Anger,Anger,Neutral,Anger,Disgust,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Surprise,Disgust,Fear,Surprise,Fear,Other,Uncertain,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Uncertain,Happiness,Happiness,Sadness,Sadness,Sadness,Other,Uncertain,Surprise,Surprise,Uncertain,Surprise,Surprise,Neutral,Disgust,Neutral,Other,Happiness,Neutral,Anger,Other,Neutral,Sadness,Anger,Neutral,Neutral,Anger,Anger,Anger,Anger,Anger,Disgust,Neutral,Anger,Disgust,Disgust,Anger,Disgust,Disgust,Fear,Sadness,Fear,Neutral,Fear,Surprise,Other,Neutral,Happiness,Happiness,Happiness,Neutral,Neutral,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Sadness,Sadness,Surprise,Neutral,Surprise,Fear,Surprise,Neutral,Surprise,Surprise,Neutral,Uncertain,Other,Neutral,Uncertain,Neutral,Neutral,Uncertain,Sadness,Anger,Anger,Anger,Neutral,Anger,Anger,Anger,Anger,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Fear,Disgust,Disgust,Surprise,Sadness,Sadness,Fear,Surprise,Surprise,Fear,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disgust,Neutral,Sadness,Sadness,Sadness,Neutral,Sadness,Sadness,Surprise,Surprise,Uncertain,Surprise,Surprise,Fear,Surprise,Neutral,Other,Happiness,Other,Uncertain,Surprise,Anger,Uncertain,Neutral,7436
2021-12-17 09:30:53,2021-12-17 09:52:09,IP Address,208.203.209.210,100,1275,True,2021-12-17 09:52:09,R_2EfS1AowuHYKCnh,,,,,39.9844970703125,-75.58599853515625,anonymous,EN,I consent,Female,39,White or Caucasian,4 year degree,112606,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Surprise,Happiness,Other,Neutral,Anger,Fear,Disgust,Fear,Happiness,Neutral,Anger,Anger,Surprise,Neutral,Neutral,Uncertain,Fear,Other,Fear,Surprise,Happiness,Sadness,Neutral,Happiness,Surprise,Uncertain,Uncertain,Neutral,Disgust,Happiness,Surprise,Other,Sadness,Anger,Uncertain,Disgust,Other,Anger,Other,Disgust,Anger,Anger,Fear,Sadness,Neutral,Neutral,Neutral,Surprise,Surprise,Uncertain,Other,Surprise,Anger,Happiness,Neutral,Disgust,Sadness,Disgust,Disgust,Sadness,Fear,Sadness,Other,Disgust,Sadness,Uncertain,Happiness,Disgust,Anger,Fear,Sadness,Uncertain,Uncertain,Fear,Uncertain,Uncertain,Fear,Disgust,Surprise,Happiness,Sadness,Neutral,Anger,Anger,Fear,Neutral,Happiness,Surprise,Happiness,Happiness,Disgust,Uncertain,Happiness,Surprise,Sadness,Happiness,Happiness,Neutral,Other,Surprise,Happiness,Neutral,Disgust,Happiness,Anger,Anger,Fear,Anger,Disgust,Disgust,Uncertain,Uncertain,Fear,Disgust,Happiness,Surprise,Anger,Surprise,Uncertain,Neutral,Neutral,Surprise,Disgust,Neutral,Uncertain,Disgust,Other,Surprise,Neutral,Disgust,Happiness,Surprise,Disgust,Other,Anger,Other,Fear,Anger,Sadness,Fear,Fear,Sadness,Anger,Sadness,Happiness,Sadness,Sadness,Neutral,Surprise,Uncertain,Fear,Anger,Fear,Uncertain,Anger,Happiness,Neutral,Fear,Happiness,Happiness,Happiness,Disgust,Sadness,Other,Disgust,Disgust,Happiness,Fear,Sadness,Uncertain,Fear,Happiness,Disgust,Disgust,Fear,Surprise,Other,Anger,Fear,Happiness,Other,Happiness,Neutral,Other,Disgust,Sadness,Anger,Happiness,Other,Neutral,Sadness,Neutral,Disgust,Neutral,1357
2021-12-17 09:31:55,2021-12-17 09:52:14,IP Address,208.203.218.250,100,1219,True,2021-12-17 09:52:15,R_1IoZQ1rOdb5tubn,,,,,39.79510498046875,-76.979400634765625,anonymous,EN,I consent,Male,37,White or Caucasian,4 year degree,97183,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Disgust,Neutral,Sadness,Sadness,Happiness,Disgust,Surprise,Sadness,Uncertain,Happiness,Anger,Sadness,Other,Surprise,Neutral,Surprise,Happiness,Anger,Disgust,Anger,Fear,Neutral,Fear,Disgust,Surprise,Happiness,Uncertain,Happiness,Happiness,Happiness,Surprise,Neutral,Fear,Surprise,Sadness,Anger,Fear,Sadness,Neutral,Surprise,Neutral,Fear,Fear,Fear,Happiness,Happiness,Neutral,Sadness,Other,Surprise,Anger,Uncertain,Surprise,Other,Surprise,Other,Anger,Uncertain,Happiness,Neutral,Happiness,Happiness,Uncertain,Surprise,Fear,Surprise,Disgust,Other,Uncertain,Happiness,Anger,Other,Happiness,Other,Disgust,Other,Anger,Disgust,Happiness,Neutral,Uncertain,Anger,Disgust,Surprise,Fear,Neutral,Sadness,Anger,Uncertain,Surprise,Other,Sadness,Anger,Neutral,Happiness,Happiness,Happiness,Anger,Sadness,Sadness,Uncertain,Anger,Happiness,Uncertain,Disgust,Uncertain,Anger,Sadness,Fear,Disgust,Happiness,Happiness,Fear,Surprise,Fear,Surprise,Sadness,Sadness,Happiness,Uncertain,Happiness,Anger,Disgust,Disgust,Happiness,Sadness,Neutral,Surprise,Happiness,Fear,Neutral,Sadness,Anger,Other,Neutral,Uncertain,Sadness,Neutral,Fear,Disgust,Neutral,Surprise,Fear,Uncertain,Fear,Other,Anger,Anger,Fear,Disgust,Anger,Surprise,Surprise,Uncertain,Fear,Disgust,Surprise,Happiness,Surprise,Happiness,Happiness,Neutral,Uncertain,Happiness,Neutral,Sadness,Other,Disgust,Other,Sadness,Fear,Surprise,Happiness,Neutral,Sadness,Uncertain,Sadness,Disgust,Surprise,Happiness,Neutral,Other,Surprise,Disgust,Anger,Neutral,Neutral,Happiness,Neutral,Other,Uncertain,Anger,Anger,Surprise,8170
2021-12-17 09:17:11,2021-12-17 09:54:12,IP Address,185.244.38.193,100,2220,True,2021-12-17 09:54:12,R_XGQprrGGx6z2Fd7,,,,,33.9214019775390625,-118.412994384765625,anonymous,EN,I consent,Male,25,White or Caucasian,4 year degree,69291,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Fear,Surprise,Uncertain,Neutral,Uncertain,Sadness,Other,Disgust,Happiness,Anger,Fear,Uncertain,Neutral,Surprise,Happiness,Other,Other,Sadness,Other,Fear,Happiness,Disgust,Happiness,Disgust,Disgust,Fear,Happiness,Other,Surprise,Anger,Neutral,Neutral,Disgust,Uncertain,Uncertain,Sadness,Anger,Uncertain,Surprise,Surprise,Fear,Disgust,Neutral,Anger,Anger,Neutral,Happiness,Sadness,Other,Surprise,Other,Uncertain,Anger,Fear,Sadness,Surprise,Disgust,Happiness,Happiness,Neutral,Fear,Surprise,Neutral,Other,Uncertain,Uncertain,Uncertain,Other,Neutral,Disgust,Happiness,Disgust,Happiness,Uncertain,Happiness,Neutral,Sadness,Surprise,Happiness,Sadness,Other,Neutral,Disgust,Fear,Happiness,Anger,Sadness,Sadness,Anger,Happiness,Neutral,Disgust,Happiness,Happiness,Sadness,Happiness,Surprise,Happiness,Sadness,Uncertain,Happiness,Anger,Happiness,Happiness,Happiness,Neutral,Sadness,Sadness,Happiness,Surprise,Sadness,Neutral,Fear,Surprise,Sadness,Uncertain,Anger,Anger,Happiness,Happiness,Fear,Happiness,Other,Sadness,Uncertain,Happiness,Fear,Neutral,Uncertain,Other,Disgust,Disgust,Uncertain,Sadness,Fear,Happiness,Other,Happiness,Happiness,Neutral,Fear,Uncertain,Happiness,Anger,Disgust,Happiness,Disgust,Neutral,Sadness,Fear,Disgust,Sadness,Surprise,Happiness,Sadness,Uncertain,Fear,Surprise,Fear,Happiness,Happiness,Surprise,Neutral,Sadness,Anger,Anger,Happiness,Surprise,Uncertain,Neutral,Disgust,Sadness,Sadness,Anger,Fear,Uncertain,Surprise,Sadness,Surprise,Surprise,Surprise,Surprise,Disgust,Surprise,Sadness,Neutral,Happiness,Happiness,Sadness,Fear,Sadness,Happiness,Other,Fear,6443
2021-12-17 09:40:00,2021-12-17 09:54:44,IP Address,205.178.54.222,100,884,True,2021-12-17 09:54:44,R_21EUuIS8Bh4w2bc,,,,,41.9031982421875,-87.63829803466796875,anonymous,EN,I consent,Female,28,White or Caucasian,4 year degree,40352,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Anger,Anger,Anger,Anger,Sadness,Anger,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Fear,Surprise,Fear,Surprise,Surprise,Fear,Fear,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Anger,Sadness,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Disgust,Neutral,Other,Happiness,Uncertain,Sadness,Surprise,Surprise,Sadness,Anger,Anger,Neutral,Anger,Anger,Anger,Anger,Disgust,Disgust,Surprise,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Fear,Sadness,Fear,Surprise,Surprise,Surprise,Fear,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Sadness,Sadness,Surprise,Neutral,Fear,Surprise,Surprise,Neutral,Surprise,Surprise,Surprise,Uncertain,Happiness,Neutral,Surprise,Neutral,Neutral,Happiness,Sadness,Anger,Anger,Anger,Sadness,Anger,Anger,Anger,Anger,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Fear,Disgust,Disgust,Fear,Sadness,Sadness,Surprise,Surprise,Surprise,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Neutral,Sadness,Surprise,Surprise,Fear,Surprise,Fear,Surprise,Surprise,Neutral,Happiness,Happiness,Anger,Anger,Anger,Anger,Anger,Anger,1419
