participantId,photoId,ethnicity,sex,age,label,url,emotion,sentimentScore,sexC,ageC,ethnicityC
19,Q101.1_1,bipoc,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3gSfRO9Zt2G8NP8,bored,-0.2732,0.5,0.5,-0.5
19,Q64.1_1,white,male,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_81e4y8XbeDW4Ew6,confused,-0.3182,0.5,0.5,0.5
19,Q35.1_1,bipoc,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9H2fzde2Rkxr2VU,happy,0.5719,-0.5,-0.5,-0.5
19,Q47.1_1,white,female,child,tristeza,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_55Rjm0S1oR1ox1k,sad,-0.4767,-0.5,-0.5,0.5
19,Q49.1_1,white,male,child,tristeza,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1BzaOxAnlvpmh8i,sad,-0.4767,0.5,-0.5,0.5
19,Q59.1_1,bipoc,female,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9BqHT20xS13gotg,annoyed,-0.3818,-0.5,-0.5,-0.5
19,Q25.1_2,white,male,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_24ukMlBx2IZMMuO,funny,0.4404,0.5,-0.5,0.5
19,Q31.1_1,white,female,child,felicidad,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9shhhARAg1o8QcK,happy,0.5719,-0.5,-0.5,0.5
19,Q109.1_2,bipoc,male,adult,tristeza,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dahScWh9wdBUhlY,afflicted,-0.3612,0.5,0.5,-0.5
19,Q104.1_1,white,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7WGuIqyEG3TilMi,surprised,0.2263,-0.5,-0.5,0.5
19,Q110.1_1,bipoc,male,child,tristeza,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_77jUBNTFvgA7yxU,sad,-0.4767,0.5,-0.5,-0.5
19,Q61.1_1,bipoc,male,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0v92GxoJl7KL9HM,glad,0.4588,0.5,-0.5,-0.5
19,Q25.1_1,white,male,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_24ukMlBx2IZMMuO,happy,0.5719,0.5,-0.5,0.5
19,Q60.1_1,bipoc,male,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8feaAnE3DavOGFg,thoughtful,0.3818,0.5,0.5,-0.5
19,Q29.1_3,bipoc,male,child,felicidad,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_da53a1yGEedpOJg,happy,0.5719,0.5,-0.5,-0.5
19,Q77.1_2,bipoc,male,adult,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1Zx26VAbwv9uFFQ,disgusted,-0.5267,0.5,0.5,-0.5
19,Q85.1_3,bipoc,male,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e3vAzbw1fMlXZyu,confusion,-0.296,0.5,0.5,-0.5
19,Q89.1_1,white,male,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9WR2cEWgwYWx7sa,confused,-0.3182,0.5,0.5,0.5
19,Q80.1_1,white,female,child,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_244QOC2to2Jetca,annoyed,-0.3818,-0.5,-0.5,0.5
19,Q30.1_1,white,female,adult,felicidad,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6hVt2pmEYV6YLwG,happy,0.5719,-0.5,0.5,0.5
19,Q29.1_1,bipoc,male,child,felicidad,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_da53a1yGEedpOJg,funny,0.4404,0.5,-0.5,-0.5
19,Q89.1_2,white,male,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9WR2cEWgwYWx7sa,intrigued,0.0,0.5,0.5,0.5
19,Q85.1_2,bipoc,male,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e3vAzbw1fMlXZyu,astonishment,0.0,0.5,0.5,-0.5
19,Q92.1_1,bipoc,female,child,felicidad,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cGTIBhdTVZFLwdE,happy,0.5719,-0.5,-0.5,-0.5
19,Q20.1_1,bipoc,male,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_54KW05fRgzNmLfE,fear,-0.4939,0.5,0.5,-0.5
19,Q79.1_1,white,female,adult,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5hkOSrFORUoHopM,disgust,-0.5994,-0.5,0.5,0.5
19,Q116.1_1,bipoc,female,child,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_71mMacKzqNZRVpc,distracted,-0.34,-0.5,-0.5,-0.5
19,Q86.1_1,bipoc,male,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byJrSqTzp3ZhZ9Y,confused,-0.3182,0.5,-0.5,-0.5
19,Q85.1_1,bipoc,male,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e3vAzbw1fMlXZyu,fear,-0.4939,0.5,0.5,-0.5
19,Q90.1_1,white,male,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0AKqpsdouereE5M,sad,-0.4767,0.5,-0.5,0.5
19,Q91.1_1,bipoc,female,adult,felicidad,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0xPTvIpG1sPU3QO,happy,0.5719,-0.5,0.5,-0.5
19,Q115.1_1,bipoc,female,adult,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bjThcsBImEknzmu,amazed,0.4939,-0.5,0.5,-0.5
19,Q82.1_1,white,male,child,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7P182C9dn0ypgtE,annoyed,-0.3818,0.5,-0.5,0.5
19,Q83.1_3,bipoc,female,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9tzXvOnfZ589gH4,terror,-0.5267,-0.5,0.5,-0.5
19,Q21.1_1,bipoc,male,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aY2MoY6bfggUc9E,surprised,0.2263,0.5,-0.5,-0.5
19,Q83.1_2,bipoc,female,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9tzXvOnfZ589gH4,surprise,0.2732,-0.5,0.5,-0.5
19,Q83.1_1,bipoc,female,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9tzXvOnfZ589gH4,fear,-0.4939,-0.5,0.5,-0.5
19,Q81.1_1,white,male,adult,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7aEgC4sWsfM5I5E,disgusted,-0.5267,0.5,0.5,0.5
19,Q21.1_2,bipoc,male,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aY2MoY6bfggUc9E,cheerful,0.5423,0.5,-0.5,-0.5
19,Q84.1_2,bipoc,female,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0BVeUJelcjahWwC,fear,-0.4939,-0.5,-0.5,-0.5
19,Q84.1_1,bipoc,female,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0BVeUJelcjahWwC,sad,-0.4767,-0.5,-0.5,-0.5
19,Q88.1_1,white,female,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_40G6uAIeohgXMGi,astonishment,0.0,-0.5,-0.5,0.5
19,Q20.1_2,bipoc,male,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_54KW05fRgzNmLfE,sad,-0.4767,0.5,0.5,-0.5
19,Q77.1_3,bipoc,male,adult,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1Zx26VAbwv9uFFQ,annoyed,-0.3818,0.5,0.5,-0.5
19,Q114.1_1,white,male,child,tristeza,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5au9MLWYoSZyrj0,sad,-0.4767,0.5,-0.5,0.5
19,Q87.1_1,white,female,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5AWayt9Py1ZQmUe,amazed,0.4939,-0.5,0.5,0.5
19,Q88.1_2,white,female,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_40G6uAIeohgXMGi,fear,-0.4939,-0.5,-0.5,0.5
19,Q93.1_1,bipoc,male,adult,felicidad,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEDlxRqiOdpCl1Q,happy,0.5719,0.5,0.5,-0.5
19,Q78.1_2,bipoc,male,child,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bjzYq2UEKkXH7aC,upset,-0.3818,0.5,-0.5,-0.5
19,Q78.1_1,bipoc,male,child,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bjzYq2UEKkXH7aC,annoyed,-0.3818,0.5,-0.5,-0.5
19,Q33.1_1,white,male,child,felicidad,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0lBpULniZBM24Pc,happy,0.5719,0.5,-0.5,0.5
20,Q84.1_1,bipoc,female,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0BVeUJelcjahWwC,grief,-0.4939,-0.5,-0.5,-0.5
20,Q164.1_1,bipoc,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8Bsr2LNg85rxVgW,seriousness,-0.0516,-0.5,0.5,-0.5
20,Q87.1_2,white,female,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5AWayt9Py1ZQmUe,impact,0.0,-0.5,0.5,0.5
20,Q61.1_1,bipoc,male,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0v92GxoJl7KL9HM,sleep,0.0,0.5,-0.5,-0.5
20,Q144.1_1,white,female,adult,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eKdiMX7YPesWOlU,dislike,-0.3818,-0.5,0.5,0.5
20,Q103.1_1,white,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqKH78xvssoHVoG,annoyance,-0.3182,-0.5,0.5,0.5
20,Q139.1_1,white,male,child,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5AcJkrT27k6XRmm,anger,-0.5719,0.5,-0.5,0.5
20,Q26.1_1,bipoc,female,adult,felicidad,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5uIGlackw1zchRY,tranquility,0.4215,-0.5,0.5,-0.5
20,Q6.1_2,white,female,adult,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1Amo6fqrutcZYZo,annoyance,-0.3182,-0.5,0.5,0.5
20,Q59.1_2,bipoc,female,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9BqHT20xS13gotg,anger,-0.5719,-0.5,-0.5,-0.5
20,Q165.1_2,bipoc,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmqopZwVD7uBVVY,serenity,0.0,-0.5,-0.5,-0.5
20,Q103.1_3,white,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqKH78xvssoHVoG,anger,-0.5719,-0.5,0.5,0.5
20,Q139.1_2,white,male,child,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5AcJkrT27k6XRmm,rage,-0.5574,0.5,-0.5,0.5
20,Q84.1_3,bipoc,female,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0BVeUJelcjahWwC,fear,-0.4939,-0.5,-0.5,-0.5
20,Q107.1_1,bipoc,female,adult,tristeza,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_83amQw1mO0Wac06,sadness,-0.4404,-0.5,0.5,-0.5
20,Q165.1_1,bipoc,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmqopZwVD7uBVVY,tranquility,0.4215,-0.5,-0.5,-0.5
20,Q2.1_2,bipoc,female,adult,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bJXdODAZHOaG0rI,attention,0.0,-0.5,0.5,-0.5
20,Q124.1_1,bipoc,female,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cJi6x6m1lHypqN8,love,0.6369,-0.5,-0.5,-0.5
20,Q88.1_1,white,female,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_40G6uAIeohgXMGi,surprise,0.2732,-0.5,-0.5,0.5
20,Q13.1_1,bipoc,male,child,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_envzka9NlloQh7g,surprise,0.2732,0.5,-0.5,-0.5
20,Q60.1_1,bipoc,male,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8feaAnE3DavOGFg,craziness,-0.3818,0.5,0.5,-0.5
20,Q103.1_2,white,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqKH78xvssoHVoG,seriousness,-0.0516,-0.5,0.5,0.5
20,Q84.1_2,bipoc,female,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0BVeUJelcjahWwC,sadness,-0.4404,-0.5,-0.5,-0.5
20,Q53.1_1,bipoc,male,child,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_39MTmWdmGCliDga,surprise,0.2732,0.5,-0.5,-0.5
20,Q6.1_3,white,female,adult,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1Amo6fqrutcZYZo,rage,-0.5574,-0.5,0.5,0.5
20,Q53.1_2,bipoc,male,child,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_39MTmWdmGCliDga,happiness,0.5574,0.5,-0.5,-0.5
20,Q141.1_1,bipoc,female,child,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0SwhYgwrLxTB3LM,boredom,-0.3182,-0.5,-0.5,-0.5
20,Q90.1_2,white,male,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0AKqpsdouereE5M,sadness,-0.4404,0.5,-0.5,0.5
20,Q62.1_2,white,female,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88R1RMz4mseoRkW,dislike,-0.3818,-0.5,0.5,0.5
20,Q194.1_1,white,male,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oGUDKsFJy6Upeu,boredom,-0.3182,0.5,0.5,0.5
20,Q192.1_1,white,female,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_a64Cxa5gtL3OHKS,surprise,0.2732,-0.5,0.5,0.5
20,Q102.1_1,bipoc,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bw2zfW24xOcYU9o,tranquility,0.4215,0.5,-0.5,-0.5
20,Q52.1_2,bipoc,male,adult,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0JI5joczfCXyM4K,print,0.0,0.5,0.5,-0.5
20,Q162.1_2,white,male,adult,felicidad,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3NR7AkPxBUkdOQe,tranquility,0.4215,0.5,0.5,0.5
20,Q83.1_2,bipoc,female,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9tzXvOnfZ589gH4,rage,-0.5574,-0.5,0.5,-0.5
20,Q162.1_1,white,male,adult,felicidad,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3NR7AkPxBUkdOQe,happiness,0.5574,0.5,0.5,0.5
20,Q52.1_1,bipoc,male,adult,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0JI5joczfCXyM4K,surprise,0.2732,0.5,0.5,-0.5
20,Q63.1_1,white,female,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jkP8HhjPXmgNPE,anger,-0.5719,-0.5,-0.5,0.5
20,Q190.1_2,bipoc,male,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bw6Y8TC4DgP7vAq,dislike,-0.3818,0.5,0.5,-0.5
20,Q62.1_1,white,female,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88R1RMz4mseoRkW,annoyance,-0.3182,-0.5,0.5,0.5
20,Q163.1_1,white,male,child,felicidad,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eWnGys8SLE5J3Cu,happiness,0.5574,0.5,-0.5,0.5
20,Q107.1_2,bipoc,female,adult,tristeza,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_83amQw1mO0Wac06,grief,-0.4939,-0.5,0.5,-0.5
20,Q35.1_1,bipoc,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9H2fzde2Rkxr2VU,tranquility,0.4215,-0.5,-0.5,-0.5
20,Q90.1_1,white,male,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0AKqpsdouereE5M,grief,-0.4939,0.5,-0.5,0.5
20,Q128.1_1,white,female,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8bHO7XfbqxRugTQ,surprise,0.2732,-0.5,-0.5,0.5
20,Q61.1_2,bipoc,male,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0v92GxoJl7KL9HM,fatigue,-0.25,0.5,-0.5,-0.5
20,Q186.1_2,white,male,adult,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eIZrStbqVC3oHTo,disbelief,0.0,0.5,0.5,0.5
20,Q144.1_2,white,female,adult,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eKdiMX7YPesWOlU,disgust,-0.5994,-0.5,0.5,0.5
20,Q11.1_1,bipoc,female,child,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4Zxryb4o2ZDgHDo,dislike,-0.3818,-0.5,-0.5,-0.5
20,Q10.1_1,bipoc,female,adult,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cvFjQlP07m9S7VY,dislike,-0.3818,-0.5,0.5,-0.5
20,Q61.1_3,bipoc,male,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0v92GxoJl7KL9HM,hunger,-0.25,0.5,-0.5,-0.5
20,Q17.1_3,white,male,child,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3dtGv9tzZmLa4Cy,discomfort,-0.4215,0.5,-0.5,0.5
20,Q171.1_1,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6EA9nLCkNjdA69M,concentration,0.0,0.5,-0.5,0.5
20,Q193.1_2,white,female,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_beic5cGPkQFDmhU,annoyance,-0.3182,-0.5,-0.5,0.5
20,Q17.1_1,white,male,child,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3dtGv9tzZmLa4Cy,anger,-0.5719,0.5,-0.5,0.5
20,Q56.1_2,white,male,adult,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9yvGSAqzpAmAcT4,annoyance,-0.3182,0.5,0.5,0.5
20,Q105.1_1,white,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zQEAVQQyKfTlUG,disbelief,0.0,0.5,0.5,0.5
20,Q2.1_1,bipoc,female,adult,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bJXdODAZHOaG0rI,seriousness,-0.0516,-0.5,0.5,-0.5
20,Q54.1_2,white,female,adult,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1X6032Sa3Q1kaKa,strangeness,0.0,-0.5,0.5,0.5
20,Q167.1_2,bipoc,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bJGSnsoGjBoS3VY,boredom,-0.3182,0.5,-0.5,-0.5
20,Q20.1_3,bipoc,male,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_54KW05fRgzNmLfE,terror,-0.5267,0.5,0.5,-0.5
20,Q57.1_1,white,male,child,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmTME6d2MAg1Tb8,surprise,0.2732,0.5,-0.5,0.5
20,Q56.1_1,white,male,adult,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9yvGSAqzpAmAcT4,surprise,0.2732,0.5,0.5,0.5
20,Q168.1_1,white,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_87jMTnzp24Gs0US,seriousness,-0.0516,-0.5,0.5,0.5
20,Q142.1_2,bipoc,male,adult,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bemvKCbRtShtR0a,disgust,-0.5994,0.5,0.5,-0.5
20,Q20.1_1,bipoc,male,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_54KW05fRgzNmLfE,fear,-0.4939,0.5,0.5,-0.5
20,Q55.1_1,white,female,child,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ah0qjH5kqDuQUhE,surprise,0.2732,-0.5,-0.5,0.5
20,Q169.1_1,white,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ePc7Ntc4cXqTP70,boredom,-0.3182,-0.5,-0.5,0.5
20,Q125.1_1,bipoc,male,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_afrF8KFiXbEcR2S,craziness,-0.3818,0.5,0.5,-0.5
20,Q140.1_2,bipoc,female,adult,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bsHb1M3p1kgjsF0,rage,-0.5574,-0.5,0.5,-0.5
20,Q106.1_1,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7PAyQLJg8l8nBSS,sadness,-0.4404,0.5,-0.5,0.5
20,Q55.1_2,white,female,child,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ah0qjH5kqDuQUhE,print,0.0,-0.5,-0.5,0.5
20,Q142.1_1,bipoc,male,adult,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bemvKCbRtShtR0a,dislike,-0.3818,0.5,0.5,-0.5
20,Q188.1_1,bipoc,female,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bHLXUfPyLDklutg,coquetry,0.0,-0.5,0.5,-0.5
20,Q125.1_2,bipoc,male,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_afrF8KFiXbEcR2S,anger,-0.5719,0.5,0.5,-0.5
20,Q86.1_2,bipoc,male,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byJrSqTzp3ZhZ9Y,strangeness,0.0,0.5,-0.5,-0.5
20,Q168.1_2,white,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_87jMTnzp24Gs0US,concentration,0.0,-0.5,0.5,0.5
20,Q140.1_1,bipoc,female,adult,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bsHb1M3p1kgjsF0,anger,-0.5719,-0.5,0.5,-0.5
20,Q106.1_2,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7PAyQLJg8l8nBSS,fear,-0.4939,0.5,-0.5,0.5
20,Q86.1_1,bipoc,male,child,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byJrSqTzp3ZhZ9Y,surprise,0.2732,0.5,-0.5,-0.5
20,Q127.1_1,white,female,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4Z2olPR08fo1FQO,surprise,0.2732,-0.5,0.5,0.5
20,Q126.1_1,bipoc,male,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eaf2nwmlYn6uJKu,seriousness,-0.0516,0.5,-0.5,-0.5
20,Q104.1_1,white,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7WGuIqyEG3TilMi,seriousness,-0.0516,-0.5,-0.5,0.5
20,Q89.1_2,white,male,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9WR2cEWgwYWx7sa,discomfort,-0.4215,0.5,0.5,0.5
20,Q166.1_1,bipoc,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2ubTkbpnURV3shw,boredom,-0.3182,0.5,0.5,-0.5
20,Q85.1_1,bipoc,male,adult,miedo,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e3vAzbw1fMlXZyu,surprise,0.2732,0.5,0.5,-0.5
20,Q143.1_2,bipoc,male,child,asco,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7WCRz9fBbsgi9Qq,disgust,-0.5994,0.5,-0.5,-0.5
20,Q170.1_1,white,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1X1sCzklzGvx2tg,boredom,-0.3182,0.5,0.5,0.5
